2.282061695265986678e+00,1.785107022040690827e+00
1.744310569159511326e+00,1.619343063013598982e+00
1.642960478652429446e+00,1.588608156658655179e+00
1.599411185918260925e+00,1.565198539426780000e+00
1.581591697234540517e+00,1.552887434390080257e+00
1.569448159359569495e+00,1.557687440290852043e+00
1.560233308186753654e+00,1.543421965274162311e+00
1.551123383551475499e+00,1.543871637732149971e+00
1.550852357326037323e+00,1.537677305400309002e+00
1.545863881175221222e+00,1.534957825261743070e+00
1.545087784667020570e+00,1.530196817144708454e+00
1.539641346289544188e+00,1.528269735488500647e+00
1.539344235554058082e+00,1.527581683566490822e+00
1.539174150407651709e+00,1.525391215800028899e+00
1.535645935681744678e+00,1.526712324936680076e+00
1.534387127973841247e+00,1.534000968764119399e+00
1.528006004554322450e+00,1.526082427877293313e+00
1.531946419639987456e+00,1.521734873612531347e+00
1.525341233591842371e+00,1.515635472400968631e+00
1.524337150749818681e+00,1.529682516820619842e+00
1.520915146071687651e+00,1.517166687754343934e+00
1.515575369366714886e+00,1.511993721226070564e+00
1.517714138188702488e+00,1.512955791375426129e+00
1.512284399827905412e+00,1.509302591427657214e+00
1.509972553551428787e+00,1.503115854197898615e+00
1.512340205196556209e+00,1.515099553487830875e+00
1.509137642085256470e+00,1.507601329932400702e+00
1.507276535005402929e+00,1.499635781693992254e+00
1.505354456701647692e+00,1.501872909720663340e+00
1.505115660753027162e+00,1.498249194813727980e+00
1.505707412313066262e+00,1.498545419500677101e+00
1.502751482782281212e+00,1.497006193947963970e+00
1.503215238128619013e+00,1.503566564577625275e+00
1.500582906452495369e+00,1.493008923204512950e+00
1.499878824036945613e+00,1.494222243136094308e+00
1.502690964808194307e+00,1.492243921823245278e+00
1.499514552207219964e+00,1.500554704422360164e+00
1.497948964731544264e+00,1.504233626376171307e+00
1.498847066967623487e+00,1.500683133943924608e+00
1.498421096133177866e+00,1.504137807927584891e+00
1.496561731368889259e+00,1.496383935643933016e+00
1.495175551393591373e+00,1.505880451515845930e+00
1.491797335883327413e+00,1.492987310395035738e+00
1.495071528564338337e+00,1.489880777013366853e+00
1.492062425449056207e+00,1.491147167779470761e+00
1.492756387957386188e+00,1.489414911051782697e+00
1.492881894536889797e+00,1.499744064859293236e+00
1.493586885015605770e+00,1.496296033758214072e+00
1.493961427159835376e+00,1.490059062183909599e+00
1.495876430029508874e+00,1.490027545689319277e+00
1.494061810494274889e+00,1.488930993741372166e+00
1.493013728444477772e+00,1.494591230730054399e+00
1.492099375964343055e+00,1.490116190017164888e+00
1.491081159708853798e+00,1.486270813476379349e+00
1.492812366219954390e+00,1.487452061377725121e+00
1.493383276620187550e+00,1.486641306180006783e+00
1.490940164321322481e+00,1.493930834422154685e+00
1.492611151784830392e+00,1.493601355320837820e+00
1.489085927204752746e+00,1.496522576592740128e+00
1.492168605287638394e+00,1.485655724816192347e+00
1.490535530649956808e+00,1.488690890054619853e+00
1.490999842388379237e+00,1.497223105028299583e+00
1.490730328956738848e+00,1.490405604008012030e+00
1.490052813634152873e+00,1.488847015790617068e+00
1.491110100979694097e+00,1.490698955902076905e+00
1.490468289179853523e+00,1.484863295602794286e+00
1.488914920957713273e+00,1.490975300782765522e+00
1.488297893529515914e+00,1.485478023640812939e+00
1.489975684924055743e+00,1.484307286432634321e+00
1.490951015799098611e+00,1.491101918085789846e+00
1.487772260203854113e+00,1.484696454266071219e+00
1.489367099879167489e+00,1.489601916264288839e+00
1.486444572850146972e+00,1.486090923173770451e+00
1.487581002972199640e+00,1.485139574011793195e+00
1.487946858986845644e+00,1.490679645292347644e+00
1.487248610772982538e+00,1.487968836007647511e+00
1.485339074346111898e+00,1.486629780306784943e+00
1.485690908031946034e+00,1.485273282527852956e+00
1.486826846683862779e+00,1.486031784178320603e+00
1.487622605907946705e+00,1.482927939390713101e+00
1.488322344354635174e+00,1.492919145353861943e+00
1.487562342977407415e+00,1.508565008559588749e+00
1.487155594382710611e+00,1.490391705307493542e+00
1.487641770904343019e+00,1.487423308574585823e+00
1.486724541882596728e+00,1.484450337981393142e+00
1.485523417336654939e+00,1.485123923059429307e+00
1.487275401761858351e+00,1.485207601611082007e+00
1.485298672152272736e+00,1.494199264525972071e+00
1.486516920434965972e+00,1.485213801463427297e+00
1.487131112058240223e+00,1.486874139690294694e+00
1.485595949636240976e+00,1.485575731726242132e+00
1.487091638763533563e+00,1.489031283172896680e+00
1.485536384151827427e+00,1.487960659144881959e+00
1.487706373571962670e+00,1.483498773050354824e+00
1.485387062396057445e+00,1.483797320183633639e+00
1.485042024591758603e+00,1.482318879665245115e+00
1.487816334988967704e+00,1.488030131936533662e+00
1.486745045691751699e+00,1.489081451041342818e+00
1.486563866407616841e+00,1.482568965863483745e+00
1.486609927671033615e+00,1.491367611158007200e+00
