1.797929467137617143e+00,9.893778278232829779e-03
7.728141029881568577e-03,6.978627185447175245e-03
6.660971372811511602e-03,7.154901919604265970e-03
6.316491469057020254e-03,6.591484399759886537e-03
6.046476606396767282e-03,5.848648462070283639e-03
5.817919616088038613e-03,5.693771992574073529e-03
5.616517258588494058e-03,5.554893891582800627e-03
5.456309194975811003e-03,5.647086861876067856e-03
5.312749874885430018e-03,5.255953211971893871e-03
5.196465881157131574e-03,5.316169221775986393e-03
