1.903393178488395288e+00,1.684531431417219949e+00
1.596619237733207575e+00,1.596452628236970428e+00
1.546640411924593783e+00,1.566262817136212737e+00
1.523230318574470887e+00,1.544419528177908063e+00
1.505171932843008875e+00,1.528441005783010676e+00
1.491048891631375772e+00,1.516742480061624709e+00
1.478992359797701273e+00,1.505297476131380652e+00
1.469991692522643056e+00,1.507698168987383402e+00
1.463575681570731701e+00,1.491451290572229915e+00
1.457866889828121071e+00,1.486054602251202228e+00
1.453628893432751923e+00,1.480524669043280284e+00
1.450151332217736400e+00,1.483435090862158301e+00
1.447950580513177155e+00,1.475929767357745837e+00
1.445845449805000626e+00,1.477790233312090917e+00
1.443883531085540017e+00,1.471347659991648626e+00
1.442026988457217662e+00,1.474776304390301940e+00
1.440899450555845451e+00,1.469760233618138123e+00
1.439522860553506867e+00,1.482066438714432222e+00
1.437596951582188698e+00,1.467404861331640387e+00
1.436224891488888433e+00,1.467715150870991137e+00
1.435377988648274483e+00,1.472357773426357541e+00
1.433653941412319721e+00,1.467195570051729181e+00
1.432840349225275478e+00,1.475448142831135456e+00
1.432812564392137000e+00,1.472400362383548211e+00
1.431451501235095236e+00,1.462017700437491907e+00
1.430074784926001152e+00,1.468890577593950475e+00
1.430207922850460056e+00,1.461500035870824998e+00
1.429435160904231505e+00,1.460169199931914630e+00
1.428385242640330954e+00,1.459807190881974526e+00
1.427716604905447939e+00,1.462574410795472346e+00
1.427372267150771368e+00,1.459704202806301643e+00
1.427180904931937500e+00,1.457171540034459145e+00
1.426564128748756710e+00,1.458676235366521245e+00
1.425593421067386624e+00,1.456144296575778929e+00
1.424758938045469492e+00,1.459762100404337737e+00
1.424644605503942341e+00,1.458275736950823909e+00
1.424453182179276300e+00,1.466622282910087005e+00
1.424500904663774881e+00,1.461971229749087886e+00
1.423954240332485410e+00,1.455831908438476985e+00
1.423568775369716599e+00,1.454479428743847169e+00
1.422976938826336468e+00,1.455329894840931670e+00
1.422736223741006611e+00,1.453593846306274751e+00
1.422476588041041934e+00,1.454684813107353536e+00
1.421790784564943122e+00,1.455982381742736864e+00
1.422096164282230957e+00,1.455807604407539424e+00
1.421521127100867865e+00,1.466735972792862164e+00
1.421060413859980942e+00,1.454443317133412794e+00
1.421164310906055661e+00,1.458118099728050510e+00
1.420779985077368357e+00,1.453775909393145938e+00
1.420284559110061240e+00,1.452289396010326916e+00
1.420147812338028670e+00,1.453646853685015561e+00
1.420380997113575461e+00,1.454448091338367055e+00
1.419624004878030421e+00,1.453138625448840759e+00
1.419568314897756034e+00,1.451784374789094834e+00
1.419593637303515843e+00,1.451414328106474860e+00
1.419444632735486600e+00,1.454747854746929248e+00
1.418757234846730553e+00,1.451087263690912232e+00
1.418880362839119780e+00,1.455117578194674577e+00
1.418832032965337442e+00,1.450196372669077416e+00
1.418596778215744481e+00,1.459491411201930600e+00
1.418525968434917184e+00,1.455140477927709952e+00
1.418399055439671930e+00,1.455272265185534541e+00
1.418160169823494687e+00,1.454175793740592137e+00
1.418023670346070020e+00,1.451898963537272103e+00
1.417677182168742833e+00,1.456842553011241881e+00
1.417656121871580410e+00,1.450522190779043985e+00
1.417170961971808252e+00,1.454705556624438234e+00
1.417324823562997160e+00,1.452323484766686379e+00
1.417294049699128200e+00,1.451071597211847530e+00
1.416933387481958073e+00,1.450048540431977839e+00
1.417005679092799175e+00,1.449960442989823406e+00
1.417250690166554250e+00,1.454218525874258594e+00
1.416833019290484330e+00,1.450445350729909988e+00
1.416714266943764677e+00,1.451020948887947304e+00
1.416703203801794375e+00,1.449108905808358827e+00
1.416399559091575888e+00,1.453577399205777665e+00
1.416088099004283452e+00,1.449098513008135969e+00
1.416728435332173408e+00,1.448762859429289396e+00
1.416605811409341165e+00,1.449798891062819894e+00
1.416131776411243104e+00,1.448136147410918895e+00
1.415839820800477211e+00,1.449906260660221990e+00
1.415438623277810448e+00,1.451116133589250623e+00
1.415901990163589419e+00,1.448928111905032567e+00
1.415397631342829365e+00,1.448827148737109827e+00
1.415997557631218928e+00,1.463604777066652929e+00
1.415568278889266951e+00,1.449272432793534460e+00
1.415055729821494301e+00,1.448551893952179315e+00
1.415343562275402256e+00,1.463444057153672206e+00
1.415314421033320835e+00,1.449256017779229966e+00
1.415357417390507910e+00,1.448657018346041880e+00
1.415018784207847213e+00,1.449961847965522077e+00
1.414945243187217816e+00,1.456241079611338751e+00
1.415133423061101903e+00,1.451051808788615505e+00
1.414932750211625123e+00,1.450513692731109749e+00
1.414811035990635180e+00,1.455488765139699714e+00
1.414333607679630678e+00,1.451389651378711898e+00
1.414699814994457405e+00,1.447958931570070273e+00
1.414604580762403474e+00,1.448871075962381516e+00
1.414575243561838835e+00,1.459482709189708460e+00
1.414856233377586925e+00,1.448991033310024434e+00
