9.528797028781460510e-01,1.600064338257504298e-02
8.745312572130684720e-03,8.231913997372343125e-03
6.364948993602807283e-03,6.251575669863250473e-03
6.055013782215637463e-03,6.040622321234490229e-03
5.820500253045323563e-03,5.765741488063630751e-03
5.620825457005555227e-03,5.612596616368160582e-03
5.455345375318433783e-03,5.482327645019363822e-03
5.311947241107396224e-03,5.424645902798211697e-03
5.195327651173330986e-03,5.087713269256974140e-03
5.088047109220238812e-03,5.647961433224151818e-03
