4.430551166231692761e+00,9.297084099340007235e-01
7.585079639273178964e-01,6.377444768291172794e-01
5.738432139555528222e-01,4.604910691878613127e-01
4.730111798713929616e-01,4.479224058230696914e-01
4.595171557599739831e-01,4.476198687144222754e-01
4.523000755276294083e-01,4.408332930144085449e-01
4.482736510914308026e-01,4.373712854141572071e-01
4.455576172711572247e-01,4.376244070276158471e-01
4.436356970524834575e-01,4.361882946693072527e-01
4.425714686331094216e-01,4.384430871583497313e-01
4.428443996592389964e-01,4.453061545153237377e-01
4.425433088580902896e-01,4.382223949490971493e-01
4.411512985491808370e-01,4.345345684047971502e-01
4.413927410955871267e-01,4.342365281383275821e-01
4.414221942304871193e-01,4.463109261895689683e-01
4.399332842406574740e-01,4.349775288652398819e-01
4.409204575232936740e-01,4.439322175002616833e-01
4.397321372422506314e-01,4.350034770960275465e-01
4.397669231423530500e-01,4.327310212915095877e-01
4.385089727841877116e-01,4.452586145748392843e-01
4.385596081569330673e-01,4.338991624707202455e-01
4.385012144354399344e-01,4.355443117752612059e-01
4.387264114811585403e-01,4.334487594964298585e-01
4.388263783408724583e-01,4.378235383657025359e-01
4.389254741559125428e-01,4.320038764517011853e-01
4.382392389562078105e-01,4.325108052169233663e-01
4.377374434285360438e-01,4.323383326076663535e-01
4.380992599667178355e-01,4.320043669239477246e-01
4.376614163420254888e-01,4.336733960286743295e-01
4.378134064819795834e-01,4.338402814557991705e-01
4.378166013360231257e-01,4.317054230685573035e-01
4.373582122654143811e-01,4.348644519321531732e-01
4.371943766107772023e-01,4.322252070029874993e-01
4.366450874025536444e-01,4.325872941621461409e-01
4.377010684578606092e-01,4.358193944710841983e-01
4.369146450137010307e-01,4.316341921834195294e-01
4.364204227347213139e-01,4.316853500888430673e-01
4.365740327275791088e-01,4.321201116226323635e-01
4.373739640949442786e-01,4.332360425664320003e-01
4.364328742685950613e-01,4.322444145113484848e-01
4.365843067055233395e-01,4.325945465458996830e-01
4.367921250932440547e-01,4.332604910697950285e-01
4.357965324283161190e-01,4.353908872931714358e-01
4.362515622860685394e-01,4.324927222112053271e-01
4.367140753204831749e-01,4.316651850501779242e-01
4.360077783760746839e-01,4.317908111319548325e-01
4.358614835588089931e-01,4.319757939901342492e-01
4.356926511938670199e-01,4.310428375378443921e-01
4.362549597308368332e-01,4.318646585477529110e-01
4.360537080018429545e-01,4.344085154765556789e-01
4.353028479372518800e-01,4.315513780801411015e-01
4.360804426538341105e-01,4.298664191461465389e-01
4.359421327678577041e-01,4.301002527027076305e-01
4.360547627960635331e-01,4.308495160624252751e-01
4.360047266072311078e-01,4.311158473626813259e-01
4.354724388241758559e-01,4.308670929992994836e-01
4.359250450603978089e-01,4.379257293440181886e-01
4.355472918672085858e-01,4.300319103906121154e-01
4.354341278304339480e-01,4.352501496293161298e-01
4.346408157940410688e-01,4.338832204426575356e-01
4.350377170764859192e-01,4.303318913492703568e-01
4.347776575517338649e-01,4.413439980017987430e-01
4.351221046348826005e-01,4.356896672093295564e-01
4.349845626293274981e-01,4.300779779285310855e-01
4.353363276130667314e-01,4.299732671881338897e-01
4.343999995584316154e-01,4.303908073152540870e-01
4.344562819337037807e-01,4.332377931799014648e-01
4.352708148723047343e-01,4.297806491471420354e-01
4.344706151081801360e-01,4.302684210769032735e-01
4.348419833846113303e-01,4.313581891175881644e-01
4.343536660397727123e-01,4.301305107305014586e-01
4.349854579507878016e-01,4.315398676804810818e-01
4.338660350044573621e-01,4.300314686491601979e-01
4.349146215858382125e-01,4.319745414466712452e-01
4.339426858350384775e-01,4.314471524528995516e-01
4.341176332499666612e-01,4.298208958471164132e-01
4.341684307841001678e-01,4.307205910925203107e-01
4.349054840013896195e-01,4.299363646393832838e-01
4.353792236664902338e-01,4.319178173016842703e-01
4.344282829695638171e-01,4.303097569030160940e-01
4.343838842749400686e-01,4.302695823598217673e-01
4.349013451096441218e-01,4.298023366856749128e-01
4.342472227820094455e-01,4.306879201743392671e-01
4.337779174267828441e-01,4.304350550270610309e-01
4.352417534577297520e-01,4.304975466447584220e-01
4.346229793203173486e-01,4.297178568508193131e-01
4.346760905719738721e-01,4.332900175836640333e-01
4.350860555009601893e-01,4.298022453926075848e-01
4.348026750641202920e-01,4.322446213871409260e-01
4.340460251940744252e-01,4.295418247143069634e-01
4.339898466841883296e-01,4.299249223866111747e-01
4.335038669438742165e-01,4.309365530662799815e-01
4.350089258740037490e-01,4.307531530312008750e-01
4.347151312793723910e-01,4.310704766530985554e-01
4.340530228429996251e-01,4.297933197214107159e-01
4.337330286161290016e-01,4.310283051063594773e-01
4.338574817383317739e-01,4.302076724245327277e-01
4.347399036662982774e-01,4.298834687106605768e-01
4.347104307961426328e-01,4.301440199039371359e-01
4.346468017283412477e-01,4.304312228140240171e-01
