,mass,energy,zenith,S125,energy_loss,he_stoch,he_stoch2,Xmax,Xo,A,m_125,m_r,m_s,m_s2,m_o,m_chi2,fit_status_m,s_r,s_o,s_mean,s_std,s_chi2,fit_status_s,charge,N,ghRedChiSqr,firstint,max_check,new_xmax,new_xo,new_lambda,fit_status,new_chi2,difference,MaxNum,waveform_weight,muon_total
5777,4,60249576.0,0.3011293534169597,1.8751466830368644,120.79591846741573,5,1,690.2262573242188,-50.756370544433594,0.000570063793199572,4.3090757446550185,1.0000000000048425e-10,1.0000000001,1.0000000001,4.309075732155018,0.4237142654514105,1.0,0.0006950028893939348,0.8189539098759846,0.7044984582323275,0.13918258478753384,0.026781062520812474,1.0,2910.928328424692,110,15.650186538696289,7.307589530944824,-10.22625732421875,680.0,1.0,2.0,0,,0.0,27209378.0,1.0,603927
5778,4,60249576.0,0.29598120503953673,1.8025576917766113,173.72784071432645,4,1,690.2262573242188,-50.756370544433594,0.0007107837433174375,4.1859497299734,1.0000002331308556e-10,1.0000000001,1.0000000001,4.185949717473397,0.18200110533973998,1.0,3.2402275914235137e-06,0.6761887973082198,0.6557321928344545,0.086801016315645,0.01338812981788173,1.0,2925.2935166954994,66,15.650186538696289,7.307589530944824,-10.22625732421875,680.0,1.0,2.0,0,,0.0,27209378.0,0.0,603927
5779,4,4837417.5,0.49601261606687297,0.6456153345149551,7.303860010072678,0,0,628.1329956054688,-428.47149658203125,0.0005593153078050498,4.16291935292331,0.0021631778484680684,1.0000000001,1.0000000001,3.8925221218648014,0.10051260695437787,1.0,1.3363521227396328e-06,0.6784909049980223,0.6887663767446904,0.10715725220522564,0.01322361617079128,1.0,175.21868711709976,24,8.09867000579834,6.474085807800293,11.86700439453125,640.0,1.0,2.0,0,,0.0,2565151.0,0.0,27522
5780,4,4837417.5,0.5055095335917485,0.7175822918288133,33.876139877930214,0,0,628.1329956054688,-428.47149658203125,0.0006882907006165969,3.955657906062052,0.0016063026294330755,1.0000000001,1.0000000001,3.754870077382918,0.08115083668262477,1.0,0.0003660725782348645,0.74484120230822,0.7178628983971324,0.06051522530407389,0.012642060274043566,1.0,378.048899769783,32,8.09867000579834,6.474085807800293,11.86700439453125,640.0,1.0,2.0,0,,0.0,2565151.0,0.0,27522
5781,4,4837417.5,0.4955368333804375,0.6206994590938817,5.319771086249303,1,0,628.1329956054688,-428.47149658203125,0.0005998622217165845,3.7471258720573966,1.000000001124339e-10,1.0000000001,1.0000000001,3.7471258595573964,0.12128540201189919,1.0,0.00036184435330424345,0.9490840120299411,0.745949686704408,0.0904239652856325,0.032344353232368624,1.0,645.1366870701313,20,8.09867000579834,6.474085807800293,11.86700439453125,640.0,1.0,2.0,0,,0.0,2565151.0,0.0,27522
5782,4,9431351.0,0.5006978885820108,0.8736306905496236,34.48035874868983,0,0,559.2318115234375,-68.80986022949219,0.0005574489007526691,3.97062297875982,0.0012946519494358968,1.0000000001,1.0000000001,3.808791485080333,0.21427664951645017,1.0,0.0008913250060832196,0.7616520932882804,0.7336532915569264,0.07214466484019576,0.030305103227844042,1.0,419.8727462142706,52,14.040671348571777,2.1137280464172363,0.7681884765625,560.0,1.0,2.0,0,,0.0,4115274.5,6.702326618853162,98583
5783,4,9431351.0,0.5038993040244346,0.8629867326321756,47.199815322237754,0,0,559.2318115234375,-68.80986022949219,0.0005350553021893796,3.8064877628168814,0.0005910340317652501,1.0000000001,1.0000000001,3.732608508846225,0.06855568655944211,1.0,0.0004532454276370558,0.7053084133743864,0.7008186004268495,0.06399896309847741,0.018976864354761286,1.0,373.8979152441025,48,14.040671348571777,2.1137280464172363,0.7681884765625,560.0,1.0,2.0,0,,0.0,4115274.5,0.0,98583
5784,4,9431351.0,0.498933700814995,0.884313133258845,36.387138639624986,2,0,559.2318115234375,-68.80986022949219,0.0006613367139355453,3.916421220093168,0.0008543807351922479,1.0000000001,1.0000000001,3.809623628194137,0.07629728793818304,1.0,1.1125265620766213e-06,0.6992926299042962,0.6713317019118553,0.09448388650220614,0.003194907549886273,1.0,389.22675074636936,40,14.040671348571777,2.1137280464172363,0.7681884765625,560.0,1.0,2.0,0,,0.0,4115274.5,13.631406761177754,98583
5785,4,4572479.0,0.4151835753256141,0.7691596146979838,20.810054491063788,3,0,642.1044921875,105.00590515136719,0.0005272732854622652,3.996747382942639,1.0000000001530883e-10,1.0000000001,1.0000000001,3.996747370442639,0.12708725875225557,1.0,0.0017152201962523721,1.0247426488347215,0.8213466615422647,0.10090212413119126,0.003611175996650882,1.0,174.82674026489258,21,50.36309814453125,113.7562484741211,-2.1044921875,545.9721181874512,-19239.97166889396,0.5719792484293158,1,inf,-94.0278818125488,1974173.375,0.0,78268
5786,4,67558832.0,0.43384834388746496,1.9280625909167437,162.5735595296263,1,1,627.5365600585938,-91.9820785522461,0.0004995722530499579,4.267344122634937,2.35713399235511e-10,1.0000000001,1.0000000001,4.267344093170762,0.6837185510235743,1.0,4.720698322817517e-05,0.8786442608904078,0.720559975762791,0.14882673083090686,0.03309377594785087,1.0,3783.917886480689,110,62.196895599365234,1.1786147356033325,-7.53656005859375,620.0,1.0,2.0,0,,0.0,28799314.0,1.0,645324
