,mass,energy,zenith,S125,energy_loss,he_stoch,he_stoch2,Xmax,Xo,A,m_125,m_r,m_s,m_s2,m_o,m_chi2,fit_status_m,s_r,s_o,s_mean,s_std,s_chi2,fit_status_s,charge,N,ghRedChiSqr,firstint,max_check,new_xmax,new_xo,new_lambda,fit_status,new_chi2,difference,MaxNum,waveform_weight,muon_total
0,4,13417875.0,0.08717944192610094,1.1866025654240957,92.21182061302324,7,0,497.3273620605469,-237.85093688964844,0.0004953987594045271,5.061315705274055,0.008775135882213887,1.0000000001,1.0000000001,3.9644237199973187,0.23293268435084466,1.0,0.005102339086649581,0.8118868197696281,0.7273867858006446,0.13300991862896702,0.07627710807668898,1.0,1163.3473926186562,70,800.8189697265625,12.594130516052246,2.672637939453125,500.0,1.0,2.0,0,,0.0,5264837.0,2.860657379065709,223559
1,4,2578163.5,0.450310820232084,0.2591023856197361,26.624133414281424,2,0,441.773193359375,-32.26424026489258,0.0006278898111774146,3.7875794775297895,0.0013558603521347553,1.0000000001,1.0000000001,3.618096933512945,0.03388485144191502,1.0,0.0012713280386383039,0.7039632993507715,0.736749968412977,0.038490127648476424,0.0063408360806958605,1.0,84.81261071562767,24,30.08840560913086,12.100227355957031,-1.773193359375,399.97386156401166,-35.711573089645135,59.16846941901786,1,inf,-40.026138435988344,962770.375,0.0,47759
2,4,2578163.5,0.4532651724348127,0.13560292532746665,96.25748983235015,1,0,441.773193359375,-32.26424026489258,0.0007294728333329399,3.731696148627445,0.00103750928929031,1.0000000001,1.0000000001,3.6020074874661563,0.009385611980120017,1.0,1.5568675423184895e-05,0.750985351115893,0.7495936225920691,0.0553416316433828,0.012374420330769593,1.0,81.78623953461647,20,30.08840560913086,12.100227355957031,-1.773193359375,399.97386156401166,-35.711573089645135,59.16846941901786,1,inf,-40.026138435988344,962770.375,0.0,47759
3,4,1000855.125,0.22615649996867582,-0.14883364126559906,8.157283596950247,2,0,402.6289367675781,-141.0695343017578,0.0003311723049217651,3.6846020089263685,0.0007918505678913626,1.0000000001,1.0000000001,3.585620687939948,0.017211722767505176,1.0,0.003470733877742975,0.6114539427888057,0.7031849120554049,0.07731270244247182,0.0038566235300736165,1.0,106.4169842749834,18,3.2421622276306152,5.740414619445801,-2.628936767578125,373.84325984657704,-163.49471087964852,42.478950389434836,1,inf,-26.15674015342296,341399.0,0.0,19980
4,4,1000855.125,0.22025307870706978,-0.14533338427838238,8.733819942480318,2,0,402.6289367675781,-141.0695343017578,0.0005431456816721442,3.5901571370483594,1.0000006801674728e-10,1.0000000001,1.0000000001,3.590157124548351,0.012822004187166764,1.0,0.00029920972071979443,0.6972959190762744,0.6934346707746043,0.037917512028722566,0.010132732181835776,1.0,61.988225281238556,22,3.2421622276306152,5.740414619445801,-2.628936767578125,373.84325984657704,-163.49471087964852,42.478950389434836,1,inf,-26.15674015342296,341399.0,0.0,19980
5,4,531745.875,0.18826902626561148,-0.296395565802126,2.2916354344642653,2,1,462.1412353515625,-219.97293090820312,0.0014624872912450033,3.8705934056071873,0.00321617108547021,1.0000000001,1.0000000001,3.468572019923411,0.0005541185383612357,1.0,0.0019018612524880157,0.7810375500337612,0.7254430110562038,0.07897520176598184,0.00017497906416079998,1.0,35.258718371391296,10,3.3302855491638184,2.779311418533325,-2.1412353515625,424.29560132365214,-30211.736054348305,0.5696098187459958,1,inf,-35.704398676347864,165282.375,0.0,12736
6,4,531745.875,0.18710699770117056,-0.3315265074271361,2.4201333771391553,2,1,462.1412353515625,-219.97293090820312,0.0008193986288061761,3.548553488419281,1.0006749216363854e-10,1.0000000001,1.0000000001,3.5485534759108446,0.006753375901204927,1.0,6.141110396044337e-05,0.7291150622144665,0.7360916627126125,0.04171467035294189,0.01491437479783981,1.0,45.696148708462715,14,3.3302855491638184,2.779311418533325,-2.1412353515625,424.29560132365214,-30211.736054348305,0.5696098187459958,1,inf,-35.704398676347864,165282.375,0.0,12736
7,4,531745.875,0.17333683596201022,-0.3492160553294896,5.642806541418234,1,1,462.1412353515625,-219.97293090820312,0.0005523718491002951,3.5434611217833027,1.0002357451883198e-10,1.0000000001,1.0000000001,3.543461109280356,0.017116362900496958,1.0,0.009925128807930981,0.6627579571010341,0.7072324949932145,0.029034299849944357,0.006370261840482075,1.0,37.58908911049366,14,3.3302855491638184,2.779311418533325,-2.1412353515625,424.29560132365214,-30211.736054348305,0.5696098187459958,1,inf,-35.704398676347864,165282.375,0.0,12736
8,4,1345468.125,0.06633941035637081,0.004220084836348281,14.111532654464213,3,0,412.1361083984375,-49.4645881652832,0.0005009297752761963,3.6309665384709384,1.0000240036294783e-10,1.0000000001,1.0000000001,3.6309665259706385,0.03936552840049806,1.0,3.7976404149178645e-06,0.7316162755569089,0.73264622996665,0.027239982646523674,0.01117800221346094,1.0,86.0616445094347,26,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
9,4,1345468.125,0.08236629164408393,-0.07825811279036543,8.659688227173607,5,1,412.1361083984375,-49.4645881652832,0.0005026238461768836,3.5983025860585673,1.0000153264822205e-10,1.0000000001,1.0000000001,3.598302573558376,0.0017224659513549773,1.0,4.053218307682033e-05,0.7444221445643473,0.7188184761738378,0.05381201359446036,0.00442719530711187,1.0,58.3495179861784,12,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
10,4,1345468.125,0.06087815923170936,-0.059803579562914155,12.428946556444462,4,0,412.1361083984375,-49.4645881652832,0.0004642336681554191,3.594087458008408,1.0003890255877894e-10,1.0000000001,1.0000000001,3.594087445503545,0.010590217788586062,1.0,0.00030717985902879285,0.7883930631642727,0.7385383885969736,0.04542239715762479,0.015488191079522057,1.0,39.84671154618263,12,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
11,4,1345468.125,0.061034929537911786,0.0237895424750465,8.597870047961077,5,1,412.1361083984375,-49.4645881652832,0.0019999999988188953,3.615102637213678,1.0038363819894186e-10,1.0000000001,1.0000000001,3.6151026246657234,0.010398658309484315,1.0,0.000808780957017021,0.7445734107694013,0.7110492740204346,0.06452752484975331,0.00370237102800033,1.0,46.80172685533762,18,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
12,4,1345468.125,0.05258750138943613,0.020036877634834305,13.414353352601081,2,2,412.1361083984375,-49.4645881652832,0.000946184922145366,3.612968751220207,1.006414573611054e-10,1.0000000001,1.0000000001,3.6129687386400247,0.013635375016594044,1.0,0.03828834407557902,0.6711804082233723,0.6353937143510089,0.10575873181203138,3.785086001056043e-08,1.0,53.05711340904236,18,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
13,4,1345468.125,0.059385258809229846,0.17667626032336115,10.935388245230639,3,0,412.1361083984375,-49.4645881652832,0.00026793427831787466,89.19837192468464,0.6584986535136708,1.0000000001,1.0000000001,6.886040235475783,5.440869945711389e-32,1.0,0.8823873133000297,5.13019902931115,0.7600078097971895,0.0,1.9755871235512967e-17,1.0,65.45312276482582,10,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
14,4,1345468.125,0.06261929622646534,0.0656563986914005,11.438932818516813,0,0,412.1361083984375,-49.4645881652832,0.00046467087438868416,4.539094948540422,0.007449105871895857,1.0000000001,1.0000000001,3.6079567145534392,0.013295744481489794,1.0,0.01611426399183487,0.7492047138174333,0.7391161288537766,0.08787998146867806,0.020900053941327566,1.0,144.6585931479931,14,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
15,4,1345468.125,0.06686219510100111,-0.03451809597065658,7.55381062684535,1,0,412.1361083984375,-49.4645881652832,0.00042002286166947225,3.571255925775094,1.0023131975526979e-10,1.0000000001,1.0000000001,3.5712559132461794,0.01045484898442354,1.0,0.007619363892151976,0.7503004761877279,0.7204912269002793,0.053758180715500606,0.006057474208770131,1.0,72.76426300406456,12,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
16,4,1345468.125,0.06825924295330221,0.07217771113532212,9.417236885035765,0,0,412.1361083984375,-49.4645881652832,0.0004923682142453413,7.452808221077781,0.030651696682013795,1.0000000001,1.0000000001,3.6213461358260566,0.001810322686129422,1.0,0.0031892947516782813,0.7379621367431088,0.6961585151547309,0.062318152951598066,0.00011026278398842833,1.0,31.78991189599037,14,5.124947547912598,3.1947381496429443,7.8638916015625,385.99839276100784,-88.53735196249276,50.67042869114694,1,inf,-34.001607238992165,480059.46875,0.0,28896
