,mass,energy,zenith,S125,energy_loss,he_stoch,he_stoch2,Xmax,Xo,A,m_125,m_r,m_s,m_s2,m_o,m_chi2,fit_status_m,s_r,s_o,s_mean,s_std,s_chi2,fit_status_s,charge,N,ghRedChiSqr,firstint,max_check,new_xmax,new_xo,new_lambda,fit_status,new_chi2,difference,MaxNum,waveform_weight,muon_total
0,4,81958448.0,0.36487159093793453,1.9394324578321624,103.21467738384771,3,0,754.7969970703125,-21.23076629638672,0.0006152652465444857,4.319875618908847,0.00022280566279845197,1.0000000001,1.0000000001,4.292024911059041,0.5920566281117615,1.0,9.557146561521891e-06,0.7803791383571209,0.6552903405692782,0.14157712794327126,0.01468728265580968,1.0,2935.3155082017183,114,144.5055694580078,89.43833923339844,-14.7969970703125,562.6220290114817,-12366.71197523672,0.6236033451660244,1,inf,-177.3779709885183,39765796.0,1.0,651144
1,4,81958448.0,0.36613173979853997,1.9348488994801283,92.7464603193219,4,0,754.7969970703125,-21.23076629638672,0.0006288630868183032,4.27790936960678,1.0000000004919844e-10,1.0000000001,1.0000000001,4.27790935710678,0.4922588189528437,1.0,0.00017245054327488273,0.7838894574290416,0.6926298997225281,0.13339650088926672,0.020668562895773117,1.0,2487.3288829624653,112,144.5055694580078,89.43833923339844,-14.7969970703125,562.6220290114817,-12366.71197523672,0.6236033451660244,1,inf,-177.3779709885183,39765796.0,1.0,651144
2,4,81958448.0,0.3583464725969132,1.949225904748893,138.35302284463148,8,0,754.7969970703125,-21.23076629638672,0.0006292364311739504,4.235370173568393,1.0065312552612024e-10,1.0000000001,1.0000000001,4.2353701609867525,0.327058636428287,1.0,5.766187728152675e-05,0.7557709778747058,0.6836016264151138,0.12517625546831196,0.00929460752038176,1.0,2637.7851483672857,89,144.5055694580078,89.43833923339844,-14.7969970703125,562.6220290114817,-12366.71197523672,0.6236033451660244,1,inf,-177.3779709885183,39765796.0,0.0,651144
3,4,508312.375,0.27757530257633745,-0.28348447122457854,7.41391307811907,3,1,693.85107421875,77.11724090576172,0.0005687869884780616,4.286209032959054,0.004864959271587369,1.0000000001,1.0000000001,3.678089124010633,6.228593472843223e-17,1.0,0.5520951200791894,22.094169539293723,0.6518109647064692,0.10171974152069202,1.2859684717625646e-11,1.0,161.9045549184084,10,2.757474660873413,155.6264190673828,6.14892578125,540.7021300020248,-14003.29770208469,0.5081870280045016,1,inf,-159.29786999797523,236706.890625,0.0,6682
4,4,508312.375,0.27237980053948974,-0.3384389113355599,2.6097253664426354,1,0,693.85107421875,77.11724090576172,0.0005354282555043672,3.600178431757538,0.0009588697823996734,1.0000000001,1.0000000001,3.4803197089575786,0.0014566362257187482,1.0,0.0014130022255257003,0.7723091245475706,0.7667987843670268,0.03193645834729443,0.007460474968800701,1.0,36.15464237332344,12,2.757474660873413,155.6264190673828,6.14892578125,540.7021300020248,-14003.29770208469,0.5081870280045016,1,inf,-159.29786999797523,236706.890625,0.0,6682
5,4,508312.375,0.2636894190656611,-0.3179599200871732,6.070659764878743,2,2,693.85107421875,77.11724090576172,0.0007997751306499623,3.82474609937594,0.0017124905371102932,1.0000000001,1.0000000001,3.6106847822371533,0.001057910954529423,1.0,0.009000195447722003,0.6149523846561133,0.6470133154582782,0.060836168276740654,0.0009377523631516661,1.0,42.86201000213623,10,2.757474660873413,155.6264190673828,6.14892578125,540.7021300020248,-14003.29770208469,0.5081870280045016,1,inf,-159.29786999797523,236706.890625,0.0,6682
6,4,47707040.0,0.49312352835312945,1.673431613592916,293.92475754906667,1,1,614.6788330078125,-66.8682632446289,0.0005370811284705993,4.101275660791156,1.0000000000056506e-10,1.0000000001,1.0000000001,4.101275648291156,0.301933356459708,1.0,8.818415049401253e-06,0.8347696917343758,0.7213249327550766,0.12254185611653494,0.026027977633406002,1.0,1840.6107737720013,82,30.20363998413086,5.55579948425293,5.3211669921875,620.0,1.0,2.0,0,,0.0,21923086.0,0.0,389602
7,4,47707040.0,0.4889182633922631,1.6397472761159957,139.10046467308985,8,0,614.6788330078125,-66.8682632446289,0.0005764899174159939,3.94166472937683,1.0000000000000002e-10,1.0000000001,1.0000000001,3.9416647168768297,0.20423075830885687,1.0,0.00012988054866596655,0.8634855735090712,0.7542471069364052,0.1278672215036702,0.003191686244833141,1.0,1135.4473472237587,60,30.20363998413086,5.55579948425293,5.3211669921875,620.0,1.0,2.0,0,,0.0,21923086.0,0.0,389602
8,4,47707040.0,0.4898354332281212,1.6676183665026452,231.89663512193826,4,1,614.6788330078125,-66.8682632446289,0.0006182119794358663,3.985163068544784,1.0000000000000002e-10,1.0000000001,1.0000000001,3.985163056044784,0.2673271736712446,1.0,0.0010689591685583654,0.7563071188311241,0.6672020928602327,0.06785238831458475,0.03208634041253104,1.0,1718.5417242646217,72,30.20363998413086,5.55579948425293,5.3211669921875,620.0,1.0,2.0,0,,0.0,21923086.0,2.6349383550901946,389602
9,4,23063408.0,0.39625125447670984,1.430480422896931,22.9053436492658,0,0,686.584716796875,40.01447296142578,0.0007725527144730871,4.044235724326545,0.00019655238859879015,1.0000000001,1.0000000001,4.019666675751696,0.37553769485909133,1.0,3.4587905372922e-06,0.6576655324887217,0.6585368901707422,0.08843977120618347,0.03314251710886979,1.0,3113.7840626761317,76,80.36666107177734,88.2003402709961,-6.584716796875,551.8478190129309,-879.5224527911686,8.564437871307552,1,inf,-128.15218098706907,11511672.0,0.0,177476
