,HE_stoch_standard,HE_stoch_strong,MeanEnergyLoss,S125,Zenith
10431,6,2,1.2181706899462856,0.022473846325329585,0.143948886447963
10432,3,1,1.8178688945572496,-0.04034412279857057,0.1341271772221595
10433,3,0,1.4585257285223507,-0.26367828555642703,0.13010227475508174
10434,3,1,1.9511934518653313,-0.25396401125769236,0.15956257166019094
10435,5,1,1.341808085474633,-0.12727230858459038,0.14228869284374523
10436,2,2,1.3934789472628488,-0.2077550672192134,0.1395969990006405
10437,2,1,1.2863781339494873,-0.08429023398670218,0.13801332032567704
10438,1,0,0.8181628797689994,-0.008985665156597369,0.49490813795953637
10439,4,3,1.6471423965092935,0.18903118469080216,0.20182608359116028
10440,5,1,1.605131761648783,0.16176330865854463,0.20009972660806108
10441,4,1,1.8220226677220197,0.3100780317073401,0.20342978311288018
10442,4,2,1.7156250805787105,0.23287203167806503,0.2046391896500439
10443,4,3,1.6780264137343543,0.23254863534068887,0.19448918066778553
10444,2,1,1.700810180966489,0.26188719397514015,0.20450074855548683
10445,3,1,1.8494978925583618,0.22733398502814947,0.20394322300479084
10446,3,2,1.7656896199023004,0.18236466208291088,0.20747764947666614
10447,6,0,1.8418643384583209,0.26636052732755416,0.19971369856664234
10448,4,2,1.5359838687685907,0.25166442300167713,0.20320867885633298
10449,4,1,1.8185631610675808,0.5955308277445233,0.31857135329173314
10450,2,2,1.5191813901464093,0.5031913977207925,0.31169365038810204
10451,4,1,1.716725668855765,0.5617358336248297,0.3131186696440098
10452,3,2,1.5879903977723526,0.5233967764933687,0.3182788598934789
10453,1,0,1.7821039742455353,0.43379998943680365,0.3196850447424966
10454,3,2,1.7846083167550466,0.505481567403129,0.3101334773542219
10455,1,1,1.91606817527001,0.5592095312803473,0.3195504119418491
10456,3,2,1.5452631012036777,0.5832080270423847,0.3228937670506191
10457,3,1,1.3132767746748244,0.5130633154496946,0.43498077107801647
10458,3,1,1.3609217711469395,0.5874746312137908,0.4381113103064114
10459,1,0,1.481200997271318,0.48100798369581144,0.4378369163001419
10460,4,1,1.382526032485933,0.5153298528112815,0.44498770487950834
10461,2,1,1.9993267561731591,0.6098502508293597,0.43818373797517474
10462,2,1,1.9399867853996884,0.6589755037237395,0.4337987542109505
10463,1,1,2.097579636781987,0.676012418120207,0.4315020013423365
10464,4,2,2.3064496218693877,1.1973209702337586,0.2994557092321597
10465,1,0,2.5549791538356783,1.1766853969710862,0.30088219050654974
10466,1,0,2.1851007010452355,1.206936618467048,0.29615291868250093
10467,4,2,2.5027168283340506,1.2006887768854266,0.29350711252182826
10468,5,1,2.4413783664492907,1.4213084198905745,0.2995878295847869
10469,1,1,2.422321214310199,1.4259756510322417,0.30136071028554134
10470,7,1,2.3294334570082444,1.4629155721557936,0.30327758669582217
10471,7,0,2.4539533551571493,1.7046922688814607,0.27439876598820945
10472,6,1,2.3997001645402403,1.7235843453771862,0.2737901413152173
10473,6,2,2.4303134286262753,1.7301735393548237,0.27339345213178223
10474,1,1,2.3712713382272175,1.7359113952396559,0.27689776673870403
10475,4,0,2.5059074676538216,1.6909442282716407,0.2718551565496665
10476,3,2,2.773174616178543,2.015567623499299,0.36635115756234704
10477,4,1,2.69367515978123,2.027235070032096,0.3673200007988071
10478,2,0,2.579865152611254,2.017652609761054,0.36848626597734446
10479,2,0,0.3105521826951888,-0.40588098891712043,0.18067479676556308
10480,1,1,0.6228453434558414,-0.007330364505940598,0.1874897713087602
10481,4,2,0.6407846115117842,-0.4361279048286719,0.18875360231516103
