,HE_stoch_standard,HE_stoch_strong,MeanEnergyLoss,S125,Zenith,energy,mass
13830,6,2,2.522789429605848,1.5442550580300693,0.32158175793114907,7.432998103995282,16.0
13831,4,1,2.945766648114693,1.8935522002112704,0.4319445168614999,7.805881212358267,16.0
13832,3,0,3.4945593534478636,2.354704051763685,0.3708107319728291,8.226275194472601,16.0
13833,8,2,3.4713559414604322,2.303737199660513,0.37098205812044416,8.226275194472601,16.0
13834,8,2,3.2625273326556656,2.5991685713153885,0.07577428554421761,8.468213488002151,16.0
13835,3,2,3.581720711645604,2.6780503117322842,0.39434310812404005,8.557385495780645,16.0
13836,6,1,3.589175565167104,2.6684090655896098,0.3895974062917924,8.557385495780645,16.0
13837,5,4,3.472051608868246,2.716349954267958,0.38996502003963274,8.557385495780645,16.0
13838,12,2,3.439151109925284,2.818737334353208,0.16393739265691432,8.611895785290864,16.0
13839,6,4,3.634233972500932,2.9193401606365548,0.4031589236502122,8.708304129763228,16.0
13840,5,4,3.7320560587350746,2.8814429652903017,0.41314994906514757,8.708304129763228,16.0
13841,8,5,3.6797199974933745,3.063705318902886,0.1988262326850787,8.86995341017467,16.0
13842,6,6,3.7321887571977874,3.1096758785521867,0.2104916398532568,8.86995341017467,16.0
13843,9,5,3.7347541690448662,3.104395554659595,0.21281792038409542,8.86995341017467,16.0
13844,7,2,3.790598342215559,3.017804242432212,0.21800246921765876,8.86995341017467,16.0
13845,6,4,3.6797776923058345,3.0826812750999046,0.3926118610446876,8.904205835624099,16.0
13846,3,3,3.4611446260292205,3.048308224572766,0.4012304396399249,8.904205835624099,16.0
13847,6,3,3.8289414943411493,3.0628313652485506,0.3971646680396823,8.904205835624099,16.0
13848,5,3,3.5623529180019498,3.0736562924078212,0.39502835216292587,8.904205835624099,16.0
13849,5,1,3.6383703578436513,3.238421140588998,0.4319712381611387,9.147784858951743,16.0
13850,4,1,2.349945420594001,1.1965593397258978,0.12801856282394075,7.1409484933872465,16.0
13851,8,2,2.397447377736468,1.1310364934631734,0.11775941671307066,7.1409484933872465,16.0
13852,8,2,2.3707954143416123,1.166892318996691,0.12327087666766667,7.1409484933872465,16.0
13853,5,1,2.42853528926815,1.171038414005352,0.12096844974988219,7.1409484933872465,16.0
13854,3,2,2.301857583104656,1.146324953194517,0.12143934113665367,7.1409484933872465,16.0
